file,cls,mode,method,acc,dice,iou,prec,rec
benign_benign_171.png,benign,auto,Watershed,0.4539794921874307,0.01638262781747763,0.008258965689261056,0.008269967253147508,0.8612716762756858
benign_benign_171.png,benign,auto,Otsu,0.5662384033202261,0.021748855776172013,0.01099398114323105,0.011005467906519344,0.9132947976614655
benign_benign_171.png,benign,auto,RegionGrowing,0.8619689941404935,0.0,0.0,0.0,0.0
benign_benign_10.png,benign,oracle,Watershed,0.9945831298826607,0.9666572743486741,0.9354662788566889,0.982061068700416,0.9517292398724769
benign_benign_10.png,benign,oracle,Otsu,0.9947357177732857,0.968275862068075,0.9385026737951185,0.9628749085571272,0.9737377473627266
benign_benign_10.png,benign,oracle,RegionGrowing,0.9779510498045383,0.8457679581589862,0.7327538376165476,0.999999999997476,0.7327538376165476
benign_benign_10.png,benign,auto,Watershed,0.41677856445306144,0.0011498458161289004,0.0005752536345569044,0.0006695273745394963,0.004068799704079769
benign_benign_10.png,benign,auto,Otsu,0.6162261962889685,0.12234358097493724,0.06515759738326452,0.07539784946233316,0.32420935823871977
benign_benign_10.png,benign,auto,RegionGrowing,0.9103698730467361,0.0,0.0,0.0,0.0
benign_benign_191.png,benign,oracle,Watershed,0.9956054687498481,0.8410596026443651,0.7257142857073742,0.9999999999868766,0.7257142857073742
benign_benign_191.png,benign,oracle,Otsu,0.9951934814451607,0.8461162677047088,0.7332768839904041,0.8686058174436448,0.82476190475405
benign_benign_191.png,benign,oracle,RegionGrowing,0.9913635253904738,0.6329442282708629,0.4629981024624004,0.991869918679027,0.46476190475747853
benign_benign_191.png,benign,auto,Watershed,0.016021728515622558,0.031538161175017045,0.016021728515622558,0.016021728515622558,0.9999999999904763
benign_benign_191.png,benign,auto,Otsu,0.3939514160155649,0.04104495629918368,0.02095247485702501,0.02105628220372051,0.8095238095160998
benign_benign_191.png,benign,auto,RegionGrowing,0.720916748046765,0.0,0.0,0.0,0.0
